order_id,customer_id,order_date,payment_mode,total_amount
500641,6155,2/9/2025,Cash on Delivery,158304
500642,6707,1/10/2024,UPI,126944
500643,359,2/6/2025,Cash on Delivery,14213
500644,9559,3/18/2023,Debit Card,403622
500645,3771,7/8/2024,Wallet,273183
500646,9265,9/10/2024,Wallet,28290
500647,616,6/12/2023,Credit Card,364083
500648,6596,7/11/2023,Cash on Delivery,8588
500649,9703,4/10/2025,Wallet,16552
500650,3863,1/13/2024,Credit Card,302725
500651,9736,7/22/2024,Credit Card,258353
500652,4193,4/23/2025,Wallet,52290
500653,2886,11/27/2024,Wallet,42599
500654,5421,5/28/2024,Debit Card,72200
500655,577,11/19/2024,Credit Card,120083
500656,840,10/13/2023,NetBanking,200194
500657,5129,5/21/2024,Debit Card,225370
500658,8306,1/3/2024,Debit Card,47243
500659,7110,8/11/2025,Debit Card,105078
500660,4130,3/30/2025,NetBanking,8700
500661,2063,11/3/2024,Debit Card,267000
500662,3556,4/14/2025,UPI,154702
500663,3610,10/21/2024,Wallet,20697
500664,8926,5/8/2023,UPI,58352
500665,2948,7/3/2025,Cash on Delivery,414942
500666,9457,11/13/2024,Credit Card,108464
500667,7393,7/2/2022,UPI,683898
500668,217,5/23/2025,NetBanking,199112
500669,4463,7/28/2024,Credit Card,126913
500670,8148,1/18/2025,Cash on Delivery,102436
500671,2873,10/12/2024,UPI,181606
500672,1794,6/25/2024,Cash on Delivery,50148
500673,4766,2/15/2025,Cash on Delivery,389687
500674,402,6/29/2025,Debit Card,4284
500675,4254,1/31/2023,NetBanking,31008
500676,9008,12/13/2023,Credit Card,198824
500677,3747,10/17/2023,NetBanking,21701
500678,9420,11/2/2024,UPI,163822
500679,5622,10/15/2024,NetBanking,280376
500680,1377,7/25/2025,Wallet,91598
500681,1367,10/3/2023,Cash on Delivery,395225
500682,3319,1/30/2025,Wallet,211754
500683,7696,4/4/2025,Debit Card,136150
500684,8347,4/23/2025,Cash on Delivery,305032
500685,1558,8/12/2025,Debit Card,21206
500686,823,8/6/2025,Wallet,28160
500687,5973,5/22/2024,Cash on Delivery,46656
500688,1206,5/7/2023,NetBanking,27898
500689,7004,4/2/2025,Wallet,71221
500690,3894,12/7/2024,Debit Card,195706
500691,718,10/29/2023,UPI,84898
500692,7166,3/4/2024,UPI,87379
500693,5618,1/7/2024,Debit Card,84230
500694,8818,12/5/2024,Credit Card,226325
500695,8206,1/21/2025,Cash on Delivery,144000
500696,29,10/31/2023,Wallet,102527
500697,4357,12/10/2022,Debit Card,64945
500698,8223,12/20/2024,Debit Card,253835
500699,3931,4/7/2024,Wallet,426656
500700,6940,10/27/2024,UPI,98121
500701,8389,5/23/2025,NetBanking,303818
500702,3789,3/20/2023,NetBanking,27807
500703,7239,3/6/2025,UPI,95114
500704,3885,7/15/2025,Wallet,63539
500705,5005,3/30/2025,UPI,36879
500706,3580,9/7/2024,NetBanking,137432
500707,1180,8/6/2023,Wallet,279262
500708,9469,2/28/2024,NetBanking,230090
500709,6526,8/19/2024,Debit Card,542812
500710,7683,8/21/2024,Debit Card,59726
500711,5909,11/2/2024,NetBanking,440949
500712,5994,5/1/2024,Cash on Delivery,332459
500713,9526,5/30/2025,UPI,6790
500714,5150,3/26/2024,NetBanking,148804
500715,7266,10/2/2023,NetBanking,140317
500716,4941,5/6/2025,Debit Card,193790
500717,1195,1/6/2024,Credit Card,128310
500718,461,9/24/2024,Credit Card,573913
500719,4304,4/21/2025,NetBanking,201044
500720,4319,2/13/2023,UPI,140000
500721,3585,1/17/2024,NetBanking,29552
500722,9881,4/16/2022,Debit Card,2670
500723,6617,2/6/2025,Credit Card,35956
500724,7734,9/22/2024,Debit Card,128695
500725,4486,2/27/2025,NetBanking,162244
500726,3865,4/28/2023,NetBanking,40913
500727,2015,11/29/2023,UPI,19418
500728,7614,3/6/2025,Debit Card,161634
500729,5892,3/31/2025,UPI,121143
500730,5216,6/21/2024,NetBanking,193431
500731,8232,2/21/2023,UPI,139574
500732,418,4/21/2025,Credit Card,537884
500733,8098,8/15/2024,Debit Card,13504
500734,2945,3/3/2025,Debit Card,109608
500735,5176,6/10/2022,NetBanking,69538
500736,2545,8/14/2024,UPI,9480
500737,4656,3/12/2023,NetBanking,1058845
500738,8374,9/12/2024,NetBanking,72588
500739,8664,2/25/2024,NetBanking,66261
500740,9851,3/8/2024,Wallet,45463
500741,8580,7/9/2025,Debit Card,33068
500742,6183,12/12/2024,UPI,243475
500743,1117,1/13/2025,Debit Card,239722
500744,2380,8/12/2023,Cash on Delivery,475464
500745,5821,5/30/2024,Debit Card,237121
500746,777,4/4/2025,Wallet,681055
500747,5194,8/3/2024,Debit Card,518427
500748,6270,6/17/2023,NetBanking,8394
500749,3730,9/28/2023,Credit Card,463874
500750,8388,1/13/2025,NetBanking,53720
500751,4204,5/16/2024,Wallet,504887
500752,2579,7/13/2025,NetBanking,44462
500753,2349,5/28/2025,NetBanking,433704
500754,2011,5/9/2024,NetBanking,86047
500755,8794,7/25/2025,NetBanking,240893
500756,9389,5/17/2022,Wallet,21214
500757,626,7/30/2025,Debit Card,175331
500758,6407,6/9/2023,Cash on Delivery,109234
500759,6598,6/29/2025,UPI,66110
500760,4399,8/24/2024,NetBanking,115548
500761,3254,6/6/2023,Credit Card,123201
500762,9169,10/28/2023,Wallet,129288
500763,2429,11/6/2023,Wallet,146253
500764,9307,8/6/2022,Wallet,99840
500765,1058,3/19/2023,Debit Card,45149
500766,3969,12/1/2023,UPI,454376
500767,4795,2/19/2023,Cash on Delivery,222989
500768,8862,5/18/2024,Wallet,73151
500769,3032,11/7/2023,Credit Card,19006
500770,4462,12/7/2022,Credit Card,75677
500771,474,10/7/2024,UPI,12936
500772,3296,5/27/2025,NetBanking,34798
500773,9863,4/15/2024,NetBanking,254499
500774,739,1/17/2025,NetBanking,78502
500775,4567,8/5/2025,UPI,527745
500776,3805,3/4/2025,UPI,230207
500777,9158,9/7/2023,UPI,219751
500778,7305,5/8/2025,Wallet,72724
500779,9621,1/4/2025,Cash on Delivery,136500
500780,2889,7/15/2022,Wallet,458312
500781,1508,4/5/2024,Cash on Delivery,139138
500782,787,1/11/2023,UPI,335141
500783,4214,3/25/2025,Credit Card,595611
500784,1120,4/30/2025,UPI,237676
500785,7639,12/13/2024,NetBanking,62846
500786,907,5/12/2023,Wallet,3360
500787,1728,8/4/2024,Debit Card,34980
500788,2391,6/13/2024,UPI,49306
500789,5674,10/26/2023,Wallet,29400
500790,331,9/27/2024,NetBanking,661003
500791,25,4/9/2025,Debit Card,117292
500792,3555,7/15/2024,UPI,67930
500793,9049,4/17/2025,Wallet,164925
500794,6852,7/2/2025,Wallet,87680
500795,231,3/18/2025,NetBanking,68281
500796,8313,7/20/2023,NetBanking,197138
500797,472,4/9/2024,Cash on Delivery,37580
500798,5731,9/24/2023,Debit Card,113057
500799,1458,2/9/2024,Debit Card,92348
500800,9997,11/14/2024,Cash on Delivery,418563
500801,6579,5/26/2024,UPI,15987
500802,4724,4/30/2024,Wallet,97044
500803,7828,7/6/2025,Cash on Delivery,185919
500804,3705,1/21/2025,Debit Card,257525
500805,3361,8/7/2024,Wallet,373976
500806,33,4/10/2025,Debit Card,74115
500807,6141,10/26/2024,Cash on Delivery,6640
500808,7081,10/31/2024,Wallet,102268
500809,9546,3/22/2024,Cash on Delivery,57144
500810,7405,3/9/2025,Debit Card,16205
500811,3540,8/20/2023,Credit Card,16895
500812,6724,8/2/2022,Wallet,108185
500813,2022,11/8/2024,Cash on Delivery,251930
500814,7919,2/25/2023,UPI,234816
500815,4739,4/24/2025,Credit Card,49558
500816,8602,3/14/2022,Debit Card,332892
500817,7618,5/28/2025,NetBanking,82446
500818,2409,5/11/2024,Wallet,129454
500819,3950,10/3/2024,Credit Card,82948
500820,1485,8/9/2024,Cash on Delivery,494700
500821,4775,7/7/2024,Credit Card,104317
500822,5054,8/13/2022,Wallet,264210
500823,3197,4/28/2025,Debit Card,249154
500824,3892,7/19/2025,UPI,135256
500825,3656,5/26/2024,Cash on Delivery,121919
500826,1451,9/30/2023,Wallet,82555
500827,1949,6/8/2025,Cash on Delivery,351110
500828,4893,1/3/2024,NetBanking,123639
500829,8969,10/20/2024,Wallet,334840
500830,6528,6/30/2023,UPI,35637
500831,3153,5/18/2023,Debit Card,54206
500832,8973,11/11/2024,NetBanking,8900
500833,1902,5/6/2025,Debit Card,30682
500834,5601,9/30/2024,UPI,6691
500835,3424,2/28/2025,UPI,582665
500836,2792,10/17/2023,Wallet,133371
500837,7658,3/27/2024,NetBanking,5431
500838,4053,9/4/2024,Debit Card,114920
500839,4727,9/16/2022,UPI,113943
500840,2330,5/18/2024,UPI,538750
500841,142,3/5/2025,Credit Card,56641
500842,4144,9/21/2024,UPI,130690
500843,2776,1/1/2025,UPI,164731
500844,8190,1/15/2025,Cash on Delivery,2780
500845,9364,1/24/2025,Cash on Delivery,58599
500846,403,11/3/2023,Credit Card,140883
500847,3656,11/21/2024,Debit Card,374556
500848,1048,8/5/2024,Cash on Delivery,69996
500849,1413,4/23/2025,Debit Card,403325
500850,5928,12/30/2024,Debit Card,14702
500851,6378,6/1/2025,Cash on Delivery,11146
500852,4920,7/3/2024,NetBanking,9470
500853,9175,4/15/2025,NetBanking,108905
500854,2271,11/30/2023,Cash on Delivery,391879
500855,5869,9/25/2024,Cash on Delivery,104107
500856,5285,11/6/2024,Wallet,303335
500857,9057,10/1/2024,Debit Card,53252
500858,3282,8/2/2023,Credit Card,150384
500859,3013,2/20/2023,Debit Card,647157
500860,2025,5/26/2023,Credit Card,183625
500861,8039,11/11/2024,UPI,48533
500862,6425,4/25/2023,Wallet,326245
500863,648,5/3/2025,Debit Card,74197
500864,5581,7/8/2022,NetBanking,400500
500865,6665,2/25/2025,Cash on Delivery,117758
500866,358,9/19/2024,NetBanking,603125
500867,682,6/15/2024,UPI,85278
500868,6204,5/27/2025,Debit Card,341620
500869,6055,9/3/2024,UPI,31483
500870,4189,6/20/2025,Debit Card,261022
500871,2621,5/15/2025,Cash on Delivery,112718
500872,1255,3/5/2024,Wallet,59462
500873,9471,11/15/2023,Wallet,100619
500874,9385,7/22/2022,Debit Card,50103
500875,5634,6/22/2024,Cash on Delivery,61591
500876,3105,10/17/2024,NetBanking,220191
500877,3831,5/3/2024,Wallet,12668
500878,8128,12/30/2022,Wallet,234024
500879,9252,10/5/2024,UPI,101486
500880,8493,10/8/2024,Cash on Delivery,13886
500881,260,1/24/2025,Cash on Delivery,666411
500882,4707,8/31/2024,UPI,152852
500883,8403,3/30/2025,Credit Card,259028
500884,8970,9/10/2024,UPI,192120
500885,1834,8/6/2025,Cash on Delivery,59707
500886,5634,7/27/2025,Cash on Delivery,238040
500887,215,10/4/2024,Credit Card,76596
500888,7105,5/18/2024,UPI,78850
500889,231,11/25/2023,NetBanking,107225
500890,2564,12/3/2023,Cash on Delivery,555480
500891,6576,4/12/2025,UPI,46044
500892,3848,11/10/2024,Credit Card,30544
500893,1681,5/7/2024,Cash on Delivery,94413
500894,5084,6/9/2025,Wallet,266832
500895,8526,12/30/2023,Cash on Delivery,249919
500896,7821,3/8/2024,Cash on Delivery,482253
500897,801,10/29/2024,Wallet,250837
500898,8275,8/8/2025,NetBanking,70062
500899,2402,4/23/2025,NetBanking,4440
500900,7820,4/2/2025,UPI,39652
500901,5105,1/21/2025,Cash on Delivery,36207
500902,4309,8/30/2024,Cash on Delivery,79920
500903,6996,4/8/2025,Cash on Delivery,281887
500904,5418,7/30/2025,Credit Card,59809
500905,351,12/7/2023,Cash on Delivery,789206
500906,3231,2/26/2025,NetBanking,526544
500907,1132,5/19/2023,Debit Card,355396
500908,8872,3/3/2024,UPI,188286
500909,5492,10/31/2022,Cash on Delivery,66195
500910,3795,6/20/2024,Cash on Delivery,33669
500911,7328,7/21/2024,Debit Card,284851
500912,5344,4/10/2025,Credit Card,38329
500913,7224,12/22/2024,Credit Card,839234
500914,6712,7/28/2022,Debit Card,108845
500915,7216,1/1/2024,Wallet,52542
500916,6564,2/3/2023,Cash on Delivery,492703
500917,5891,5/16/2025,Cash on Delivery,357943
500918,6230,9/12/2024,Debit Card,142848
500919,204,5/22/2022,NetBanking,112352
500920,7923,6/22/2023,UPI,5098
500921,4508,4/3/2025,Credit Card,169108
500922,5140,12/9/2022,UPI,11040
500923,8226,5/21/2024,Debit Card,595492
500924,1926,7/22/2024,NetBanking,119424
500925,6096,2/2/2024,NetBanking,37320
500926,2270,8/6/2024,UPI,161611
500927,9371,4/8/2024,Cash on Delivery,45003
500928,3940,7/8/2025,Debit Card,199966
500929,3527,4/11/2025,Debit Card,102556
500930,4322,6/7/2024,NetBanking,160218
500931,8550,1/18/2025,Wallet,152391
500932,7143,2/16/2025,NetBanking,355843
500933,8671,2/8/2024,UPI,91613
500934,4861,11/7/2023,Credit Card,5204
500935,8698,11/26/2024,NetBanking,269090
500936,2816,7/31/2025,Debit Card,60153
500937,937,9/11/2024,NetBanking,102565
500938,3963,6/9/2025,UPI,4623
500939,224,10/5/2024,Wallet,38842
500940,2053,9/16/2024,Wallet,34422
500941,5578,2/28/2025,Credit Card,39649
500942,5920,12/12/2023,Cash on Delivery,52415
500943,8325,4/30/2024,UPI,226286
500944,5485,8/13/2024,Credit Card,14589
500945,8147,6/19/2024,UPI,422484
500946,9816,4/19/2025,Debit Card,5766
500947,1876,10/10/2023,Cash on Delivery,226430
500948,6923,7/14/2024,Credit Card,286257
500949,3081,10/8/2024,Credit Card,23700
500950,7946,9/8/2024,NetBanking,51984
500951,9702,8/18/2023,Credit Card,512512
500952,8370,4/30/2024,Credit Card,3086
500953,60,7/11/2023,Wallet,4888
500954,1036,11/27/2022,NetBanking,84931
500955,507,5/19/2025,Credit Card,1952
500956,870,6/6/2023,Debit Card,521033
500957,4906,12/12/2022,NetBanking,537739
500958,9116,3/2/2023,Wallet,120981
500959,7062,3/12/2025,Credit Card,220422
500960,9388,11/19/2022,Cash on Delivery,39580
500961,7897,7/29/2024,Cash on Delivery,42602
500962,4220,8/30/2023,Wallet,67680
500963,5592,10/16/2023,Cash on Delivery,562452
500964,1837,6/5/2024,NetBanking,149078
500965,65,5/23/2025,Credit Card,73746
500966,3763,2/22/2023,Debit Card,113194
500967,8523,12/4/2024,Wallet,59666
500968,2899,5/29/2023,Debit Card,344499
500969,7613,3/11/2025,Debit Card,52815
500970,8770,4/3/2023,UPI,206213
500971,4956,11/26/2023,NetBanking,146601
500972,6110,4/4/2025,Cash on Delivery,47983
500973,5124,11/6/2023,Debit Card,26700
500974,6141,9/2/2024,Cash on Delivery,203294
500975,9867,7/3/2024,NetBanking,102157
500976,7131,1/31/2023,Cash on Delivery,106231
500977,5995,7/18/2024,Wallet,82072
500978,9749,8/1/2025,Cash on Delivery,60406
500979,7547,5/3/2024,Credit Card,454640
500980,887,7/25/2023,NetBanking,95442
500981,9772,2/21/2024,UPI,90419
500982,8659,2/20/2023,NetBanking,53825
500983,1470,8/12/2022,Cash on Delivery,197138
500984,8584,1/15/2025,UPI,48824
500985,4082,3/25/2023,Credit Card,44015
500986,2748,7/19/2024,NetBanking,403140
500987,3565,3/30/2025,Wallet,658240
500988,6799,5/8/2025,Debit Card,109521
500989,7797,1/1/2024,UPI,73023
500990,2942,4/9/2024,Wallet,438468
500991,9545,6/19/2022,Wallet,50274
500992,6429,7/3/2025,Cash on Delivery,61050
500993,2039,12/14/2022,NetBanking,244050
500994,5323,1/15/2024,UPI,232355
500995,4871,12/16/2024,Credit Card,249570
500996,4845,3/31/2024,NetBanking,697164
500997,9148,2/23/2023,Credit Card,87478
500998,9650,5/13/2025,Wallet,303967
500999,5953,3/5/2024,Debit Card,178627
501000,9128,1/2/2025,UPI,189581
501001,435,8/5/2025,Credit Card,44130
501002,8508,8/1/2025,Debit Card,64879
501003,4206,8/11/2025,Debit Card,63642
501004,8267,3/19/2024,Wallet,227563
501005,4472,11/24/2024,Cash on Delivery,758991
501006,7854,1/19/2025,Debit Card,17728
501007,9881,6/15/2022,Credit Card,55639
501008,8522,9/2/2024,Cash on Delivery,128800
501009,2545,12/20/2023,UPI,386709
501010,1994,7/3/2024,NetBanking,65023
501011,2260,2/28/2025,Credit Card,269636
501012,8741,3/26/2025,NetBanking,14480
501013,7046,9/26/2024,Cash on Delivery,73749
501014,221,8/10/2024,UPI,731839
501015,8116,8/23/2023,NetBanking,53124
501016,6511,12/26/2022,UPI,507753
501017,2400,7/24/2024,UPI,45791
501018,1454,7/16/2025,Cash on Delivery,21131
501019,3057,5/28/2024,Cash on Delivery,58200
501020,7688,4/28/2025,UPI,100800
501021,151,7/6/2025,Wallet,456763
501022,9518,12/27/2024,NetBanking,152120
501023,7787,7/16/2022,UPI,18479
501024,9475,9/29/2023,Debit Card,170748
501025,573,7/31/2024,UPI,227256
501026,4523,6/19/2025,NetBanking,75327
501027,512,3/1/2025,Wallet,304723
501028,4945,11/29/2024,Debit Card,464791
501029,7965,7/20/2025,UPI,146345
501030,4558,2/27/2024,Debit Card,410025
501031,3693,3/18/2024,Debit Card,123936
501032,1776,12/16/2024,Cash on Delivery,377694
501033,2460,11/24/2024,Debit Card,558032
501034,3842,2/22/2024,Debit Card,42813
501035,2939,4/7/2022,Debit Card,37260
501036,3466,1/16/2025,NetBanking,288939
501037,5170,3/1/2024,Credit Card,14051
501038,4914,7/2/2025,UPI,192404
501039,1606,11/6/2024,Debit Card,49518
501040,3123,7/7/2025,Debit Card,101920
501041,8777,2/19/2024,Cash on Delivery,153559
501042,6072,9/10/2024,Debit Card,158136
501043,9391,12/13/2024,Credit Card,80252
501044,6036,1/5/2025,NetBanking,151718
501045,3249,10/22/2024,Debit Card,160660
501046,7844,11/1/2024,Wallet,54713
501047,9364,8/7/2025,UPI,118488
501048,2165,4/18/2023,Credit Card,103716
501049,7831,12/10/2024,Credit Card,100918
501050,5739,3/26/2023,Wallet,188910
501051,1232,9/11/2024,Cash on Delivery,71820
501052,2908,4/23/2025,Debit Card,6720
501053,8079,7/31/2024,Cash on Delivery,26718
501054,3536,5/13/2025,Credit Card,226880
501055,9216,6/12/2024,Cash on Delivery,1560
501056,8881,2/15/2024,Debit Card,68881
501057,7718,6/24/2025,UPI,145273
501058,8643,11/5/2024,Cash on Delivery,545987
501059,9692,3/23/2023,NetBanking,269352
501060,1405,3/24/2023,Debit Card,268864
501061,3833,9/24/2023,NetBanking,854751
501062,7528,4/9/2022,NetBanking,158266
501063,7933,9/21/2023,Cash on Delivery,328202
501064,4743,1/22/2024,UPI,377804
501065,6620,2/5/2024,UPI,18087
501066,5200,6/15/2025,Wallet,134400
501067,121,4/9/2022,NetBanking,167219
501068,5248,12/1/2023,Cash on Delivery,497289
501069,8653,2/3/2025,NetBanking,53335
501070,7976,1/11/2023,Wallet,66874
501071,8080,8/11/2024,Wallet,249259
501072,6484,5/26/2025,NetBanking,33312
501073,7854,7/30/2025,Credit Card,40710
501074,6319,2/20/2025,Cash on Delivery,10306
501075,4753,1/9/2024,Credit Card,675441
501076,366,5/18/2024,Credit Card,69886
501077,1840,7/19/2025,UPI,45562
501078,476,2/13/2025,UPI,84024
501079,4671,5/17/2024,Cash on Delivery,349053
501080,3134,4/1/2025,Cash on Delivery,253941
501081,7523,4/26/2025,Wallet,74763
501082,8330,12/8/2023,UPI,86837
501083,6502,5/27/2024,Wallet,96806
501084,2972,2/8/2025,Wallet,298528
501085,3388,1/24/2024,Debit Card,167101
501086,4351,12/3/2022,Wallet,310217
501087,9725,8/11/2023,Wallet,193477
501088,9814,12/10/2022,Debit Card,76820
501089,450,9/13/2022,Credit Card,21743
501090,2002,12/18/2023,UPI,160516
501091,3256,7/1/2024,Debit Card,81180
501092,5353,3/4/2025,Wallet,97240
501093,2058,4/13/2025,UPI,331146
501094,7049,8/17/2024,NetBanking,5324
501095,1639,10/3/2024,Debit Card,76800
501096,7065,6/22/2023,UPI,733350
501097,9385,4/2/2023,NetBanking,191452
501098,1508,8/12/2025,UPI,516786
501099,3968,9/2/2024,Cash on Delivery,98618
501100,3646,3/12/2024,UPI,253838
501101,8184,6/30/2025,UPI,173984
501102,9096,5/10/2023,Wallet,78918
501103,3991,10/30/2024,Debit Card,88383
501104,7907,7/10/2025,NetBanking,208375
501105,9461,5/3/2024,Cash on Delivery,134496
501106,5980,9/4/2024,Cash on Delivery,125438
501107,8568,11/17/2024,Wallet,377163
501108,852,1/26/2024,NetBanking,27714
501109,8259,1/13/2024,NetBanking,348655
501110,1006,5/27/2023,Debit Card,358995
501111,5263,1/8/2025,Debit Card,278053
501112,3765,7/14/2025,UPI,91870
501113,3126,6/3/2023,NetBanking,498314
501114,6893,6/16/2025,Debit Card,151984
501115,8273,3/25/2023,NetBanking,18280
501116,7007,9/2/2024,Credit Card,132325
501117,1147,1/6/2024,Credit Card,79807
501118,5917,4/25/2025,Cash on Delivery,7560
501119,3435,8/14/2024,Credit Card,40973
501120,8675,11/8/2024,NetBanking,8527
501121,6288,10/7/2024,Wallet,547977
501122,423,8/5/2024,Cash on Delivery,9933
501123,6946,4/2/2025,NetBanking,241713
501124,4609,10/27/2024,Wallet,59520
501125,763,8/21/2023,UPI,196253
501126,4825,9/13/2022,UPI,201645
501127,5061,6/21/2025,UPI,3213
501128,2263,10/3/2022,UPI,91604
501129,9824,8/4/2023,Credit Card,100054
501130,3545,11/13/2024,Cash on Delivery,218304
501131,2141,9/30/2024,Debit Card,54310
501132,9968,4/1/2024,NetBanking,25376
501133,2291,10/16/2024,UPI,181381
501134,6856,12/17/2023,Wallet,592371
501135,9129,3/18/2025,NetBanking,18917
501136,1904,5/7/2024,UPI,247391
501137,6980,6/17/2023,Cash on Delivery,74596
501138,8487,5/28/2024,Credit Card,157132
501139,9251,12/18/2024,Cash on Delivery,3260
501140,1773,5/22/2025,Credit Card,77955
