order_id,product_id,quantity,discount,Payment_Mode
500296,1638,1,8%,Debit Card
500296,1335,3,0%,UPI
500296,1440,1,15%,Wallet
500297,2648,3,10%,UPI
500297,2060,1,7%,Debit Card
500297,3395,2,9%,UPI
500297,3113,3,6%,Credit Card
500298,2668,3,0%,Wallet
500298,4373,4,20%,Wallet
500299,3712,2,18%,NetBanking
500299,1984,3,31%,COD
500299,1703,3,8%,Credit Card
500299,4622,3,8%,Debit Card
500300,4563,2,6%,UPI
500300,4033,4,8%,UPI
500301,2119,2,1%,Debit Card
500301,4182,4,0%,NetBanking
500301,2957,2,23%,COD
500301,3096,4,4%,Wallet
500301,4274,2,0%,UPI
500302,4480,1,2%,Debit Card
500302,1335,3,11%,NetBanking
500303,4365,1,10%,UPI
500303,1588,1,6%,Credit Card
500304,2973,2,10%,Debit Card
500304,3228,1,7%,COD
500304,1894,2,17%,NetBanking
500304,4031,4,9%,Wallet
500305,2833,2,17%,COD
500305,2617,2,5%,Debit Card
500305,2375,4,20%,Debit Card
500305,4132,3,0%,Wallet
500305,2352,2,7%,Credit Card
500306,3106,2,16%,Wallet
500307,4077,4,0%,UPI
500307,1136,3,0%,NetBanking
500307,2944,1,10%,Debit Card
500307,4226,3,1%,Wallet
500308,1992,3,7%,UPI
500308,2422,4,0%,Debit Card
500308,3484,1,15%,Wallet
500308,4202,3,9%,UPI
500308,1569,2,18%,NetBanking
500309,4379,3,7%,NetBanking
500309,2689,4,5%,Wallet
500309,3341,2,28%,NetBanking
500309,4605,4,18%,UPI
500310,3226,4,0%,Debit Card
500310,3967,2,6%,NetBanking
500310,4275,3,11%,NetBanking
500310,3185,2,5%,Wallet
500310,3874,4,7%,NetBanking
500311,3767,1,7%,Debit Card
500311,2213,2,0%,Debit Card
500312,3914,4,6%,Debit Card
500312,4478,1,3%,COD
500312,2172,4,20%,UPI
500312,3828,4,0%,Debit Card
500313,2242,2,8%,Credit Card
500313,3257,2,7%,Debit Card
500313,3563,4,12%,Wallet
500313,1216,2,11%,UPI
500314,3897,2,12%,Wallet
500315,3729,1,3%,COD
500315,1870,4,1%,Debit Card
500315,1201,1,0%,UPI
500316,3372,3,0%,UPI
500316,4426,2,11%,Wallet
500316,3036,2,4%,Debit Card
500317,3932,3,17%,Credit Card
500317,1083,3,15%,NetBanking
500318,2607,1,3%,Wallet
500318,1174,4,5%,Wallet
500318,1636,1,10%,UPI
500319,2902,3,11%,COD
500319,3922,4,20%,UPI
500319,2333,3,0%,Wallet
500319,4395,4,17%,UPI
500319,4550,4,8%,COD
500320,4603,2,9%,NetBanking
500321,1038,4,4%,UPI
500321,1894,3,19%,Credit Card
500321,1645,2,15%,Wallet
500321,2560,3,8%,Wallet
500321,4035,2,19%,COD
500322,1685,2,9%,UPI
500322,2996,4,16%,COD
500322,3955,2,19%,COD
500322,4350,4,14%,Credit Card
500323,1766,4,5%,COD
500323,2243,2,0%,NetBanking
500323,2667,1,16%,COD
500323,4703,1,7%,UPI
500324,2676,3,3%,UPI
500324,1595,3,0%,UPI
500324,4917,1,10%,Wallet
500324,3232,4,0%,COD
500325,2939,1,11%,Credit Card
500326,1321,2,3%,NetBanking
500327,1813,3,16%,Wallet
500327,1471,4,17%,NetBanking
500327,1401,3,8%,NetBanking
500327,3803,1,17%,NetBanking
500328,1998,3,1%,Wallet
500328,4596,1,2%,Wallet
500328,4782,2,11%,COD
500329,4618,1,3%,Credit Card
500330,3118,2,16%,Credit Card
500330,3746,3,10%,NetBanking
500331,2612,2,16%,Debit Card
500331,3604,3,6%,UPI
500331,3006,2,6%,COD
500331,1606,2,21%,UPI
500332,3829,1,8%,COD
500333,1891,2,15%,Debit Card
500333,3599,2,8%,Wallet
500333,1693,1,9%,UPI
500334,4514,4,26%,Debit Card
500335,3719,1,7%,Credit Card
500335,3153,4,2%,UPI
500335,2363,3,0%,UPI
500335,4144,1,0%,UPI
500335,2584,4,0%,COD
500336,1729,2,0%,NetBanking
500336,4489,1,2%,NetBanking
500336,3829,2,12%,UPI
500336,3557,3,4%,NetBanking
500337,4501,1,4%,Credit Card
500337,3427,3,13%,Credit Card
500337,3791,3,1%,Debit Card
500338,1089,2,3%,UPI
500339,1746,4,9%,Debit Card
500339,4134,3,0%,COD
500340,2605,3,10%,NetBanking
500341,2423,3,13%,Credit Card
500341,2748,1,1%,NetBanking
500341,4195,2,2%,NetBanking
500341,4820,1,3%,COD
500341,2697,3,9%,Wallet
500342,4972,1,10%,COD
500342,3425,4,13%,NetBanking
500342,2488,3,0%,UPI
500342,3691,4,24%,Credit Card
500343,2499,3,7%,Debit Card
500343,3199,1,13%,Wallet
500343,1865,4,14%,COD
500343,1056,2,0%,UPI
500343,4672,3,1%,NetBanking
500344,4489,1,4%,Debit Card
500344,1668,2,5%,Credit Card
500344,2328,2,22%,NetBanking
500344,2246,3,12%,NetBanking
500345,3766,2,10%,COD
500345,1770,4,6%,Credit Card
500345,2523,3,5%,Debit Card
500345,3022,1,7%,UPI
500345,4712,3,14%,Credit Card
500346,3945,4,0%,Credit Card
500346,4793,3,9%,UPI
500346,2851,4,7%,Credit Card
500346,1343,4,0%,Wallet
500346,4549,3,4%,Debit Card
500347,4266,1,8%,Credit Card
500347,1985,1,8%,UPI
500347,1636,2,13%,COD
500348,1150,1,13%,Wallet
500348,1377,3,15%,COD
500348,3929,2,12%,COD
500348,4121,3,11%,Debit Card
500348,4417,1,14%,Debit Card
500349,2336,3,13%,Debit Card
500349,2686,4,5%,COD
500350,1482,1,5%,Wallet
500351,4283,4,0%,COD
500352,3120,2,0%,UPI
500352,4494,2,15%,Credit Card
500352,1141,1,6%,Wallet
500352,2631,3,4%,Credit Card
500353,1434,1,2%,Wallet
500353,4227,1,2%,NetBanking
500353,3739,3,9%,Debit Card
500354,3359,4,0%,Debit Card
500354,1961,3,3%,Wallet
500354,3770,2,0%,Wallet
500354,4355,4,11%,NetBanking
500354,3537,4,0%,Credit Card
500355,1272,4,8%,Wallet
500356,1107,1,8%,Debit Card
500357,4936,2,8%,Debit Card
500357,1734,2,13%,Credit Card
500357,1471,1,20%,Debit Card
500357,4263,1,24%,Wallet
500357,4322,3,1%,COD
500358,3427,1,15%,NetBanking
500358,4846,4,2%,Wallet
500358,1910,2,13%,NetBanking
500359,3237,3,5%,Credit Card
500359,2587,4,2%,Wallet
500359,1928,2,15%,Debit Card
500360,2652,2,1%,Debit Card
500360,2042,4,9%,Credit Card
500360,3425,1,2%,NetBanking
500361,2627,1,4%,Debit Card
500362,3214,4,4%,COD
500362,2671,4,6%,Debit Card
500362,4618,4,8%,Wallet
500362,4854,1,13%,Credit Card
500362,1875,3,11%,UPI
500363,2864,1,7%,Wallet
500363,3464,3,0%,Wallet
500363,3397,1,9%,NetBanking
500364,2486,1,6%,Credit Card
500364,1180,4,18%,Credit Card
500364,3000,3,10%,Credit Card
500365,2257,1,4%,Debit Card
500366,4355,1,9%,Wallet
500366,4290,2,0%,NetBanking
500366,4103,1,3%,Credit Card
500367,3569,1,19%,Debit Card
500368,4916,3,10%,UPI
500369,2716,2,4%,NetBanking
500369,1693,4,3%,Debit Card
500369,2244,1,8%,Credit Card
500370,3727,1,16%,Debit Card
500370,2622,1,7%,Credit Card
500371,3107,3,10%,NetBanking
500372,2606,3,0%,Credit Card
500372,3400,4,0%,NetBanking
500373,1905,3,10%,NetBanking
500373,3779,3,11%,Credit Card
500373,3315,4,0%,Wallet
500374,1891,2,14%,Credit Card
500374,1260,2,20%,Credit Card
500374,3972,3,21%,UPI
500375,2984,2,10%,UPI
500375,4417,1,0%,Debit Card
500375,2133,3,25%,NetBanking
500375,2935,3,0%,Wallet
500375,4074,3,12%,UPI
500376,4845,3,1%,UPI
500376,3063,1,6%,UPI
500376,1949,3,4%,NetBanking
500377,3325,2,7%,Credit Card
500377,4507,1,9%,Credit Card
500377,1607,1,0%,NetBanking
500378,3975,3,0%,UPI
500378,2346,1,1%,Credit Card
500378,1963,1,0%,Wallet
500378,1769,2,0%,Debit Card
500378,2441,1,14%,NetBanking
500379,1916,1,8%,NetBanking
500379,1283,3,4%,Credit Card
500380,1564,1,0%,COD
500381,2132,4,8%,UPI
500381,2405,4,11%,UPI
500381,2851,2,18%,Wallet
500381,4976,3,13%,NetBanking
500382,2967,3,13%,COD
500382,2867,3,17%,COD
500382,1761,3,2%,Debit Card
500383,1855,4,9%,Debit Card
500383,1022,1,3%,Wallet
500383,4255,3,21%,Wallet
500383,3629,1,9%,Wallet
500384,4437,2,4%,COD
500384,2268,1,15%,Wallet
500384,1711,2,2%,UPI
500385,3357,3,1%,Debit Card
500385,3334,3,12%,Wallet
500385,2104,2,8%,NetBanking
500385,2750,1,8%,UPI
500385,4097,1,15%,Wallet
500386,4468,4,19%,Debit Card
500386,4722,1,0%,COD
500386,3959,1,0%,Wallet
500386,3804,2,9%,COD
500386,1344,2,9%,Credit Card
500387,3655,2,21%,COD
500387,4041,2,8%,NetBanking
500387,4437,4,12%,COD
500388,4976,2,14%,Credit Card
500388,3390,2,1%,Credit Card
500388,3218,3,14%,Wallet
500388,2760,1,2%,Debit Card
500389,2051,1,0%,UPI
500389,1744,2,5%,Wallet
500389,3277,1,7%,Debit Card
500390,1566,3,8%,Wallet
500390,4650,3,15%,Wallet
500390,1687,2,16%,Credit Card
500390,4399,2,0%,Debit Card
500391,1277,1,9%,COD
500391,4529,4,22%,Debit Card
500391,4160,4,22%,Credit Card
500392,4377,3,8%,Wallet
500392,1805,4,20%,NetBanking
500392,4397,1,0%,NetBanking
500392,2732,2,9%,Wallet
500392,3015,1,9%,UPI
500393,3338,1,13%,Credit Card
500393,4259,1,10%,Wallet
500394,3990,1,22%,Debit Card
500394,2514,2,9%,COD
500394,2428,1,7%,Wallet
500394,1344,1,1%,COD
500394,1957,2,8%,Credit Card
500395,3781,2,6%,Wallet
500395,3902,2,0%,Wallet
500395,3789,4,4%,NetBanking
500396,4456,4,16%,Debit Card
500396,4917,1,0%,Wallet
500396,1673,1,2%,Wallet
500396,2011,3,6%,Wallet
500397,1190,3,3%,UPI
500397,3439,1,0%,UPI
500397,1994,3,1%,Credit Card
500397,4778,2,12%,UPI
500397,2632,1,17%,Credit Card
500398,1051,4,25%,NetBanking
500398,4958,2,9%,NetBanking
500399,1556,4,18%,UPI
500399,1355,2,11%,Wallet
500399,4339,2,0%,UPI
500400,2361,3,25%,Credit Card
500400,3724,1,18%,Wallet
500400,1052,3,4%,NetBanking
500400,1115,1,6%,Debit Card
500401,1377,3,13%,Credit Card
500401,4866,4,15%,COD
500401,1276,4,8%,UPI
500402,4995,1,4%,NetBanking
500402,4459,1,11%,UPI
500402,2450,4,22%,COD
500402,1078,1,14%,COD
500403,3436,4,5%,Wallet
500403,2149,4,6%,UPI
500404,3871,2,10%,NetBanking
500405,1571,2,10%,Wallet
500405,2989,3,0%,UPI
500405,2366,4,0%,UPI
500406,1574,4,15%,Wallet
500406,3842,1,10%,UPI
500406,2452,4,0%,NetBanking
500407,2347,3,0%,Credit Card
500407,1739,4,16%,Wallet
500407,2530,3,0%,Wallet
500407,4300,2,6%,Wallet
500407,2688,2,7%,NetBanking
500408,3927,3,11%,Wallet
500408,1269,4,11%,UPI
500408,2149,2,23%,NetBanking
500408,1979,1,2%,Debit Card
500409,1199,2,0%,Debit Card
500409,2414,4,7%,Credit Card
500409,4770,1,11%,COD
500409,4635,1,5%,UPI
500410,3841,3,12%,NetBanking
500411,1981,1,6%,Debit Card
500412,3537,3,6%,Debit Card
500413,4764,3,11%,Debit Card
500414,4050,4,0%,Credit Card
500415,2023,4,7%,Debit Card
500415,3453,2,19%,Debit Card
500415,2282,4,15%,COD
500415,2800,3,11%,Credit Card
500415,4997,3,0%,Wallet
500416,2194,1,13%,Wallet
500416,1454,2,0%,Credit Card
500416,1521,4,0%,Wallet
500416,4533,1,9%,COD
500416,3374,3,17%,Wallet
500417,2528,1,21%,Wallet
500418,1386,4,7%,COD
500418,2761,1,0%,Credit Card
500418,2445,2,4%,COD
500419,1072,1,13%,Credit Card
500420,3488,3,2%,UPI
500421,4505,2,9%,Credit Card
500421,4730,1,3%,Credit Card
500421,2891,3,18%,Credit Card
500422,2512,3,18%,Debit Card
500422,2033,4,10%,Debit Card
500422,3214,3,0%,Wallet
500422,3251,3,6%,COD
500422,3372,1,17%,Credit Card
500423,4095,1,9%,UPI
500423,1472,2,7%,NetBanking
500423,4051,1,3%,NetBanking
500424,2969,2,7%,COD
500424,4960,2,0%,COD
500425,1265,2,14%,Wallet
500425,3525,2,0%,Credit Card
500426,2724,2,19%,COD
500426,3078,3,0%,COD
500426,2842,2,14%,Credit Card
500426,4330,3,10%,UPI
500427,4144,3,19%,Wallet
500427,2284,2,9%,Credit Card
500427,1955,1,27%,Debit Card
500427,3628,3,17%,UPI
500427,4294,4,11%,Debit Card
500428,1958,2,4%,NetBanking
500429,3984,2,5%,Debit Card
500429,4898,2,0%,UPI
500429,3956,3,0%,UPI
500429,2546,1,0%,Credit Card
500430,3996,2,12%,Debit Card
500430,3904,2,10%,NetBanking
500430,2272,1,19%,Credit Card
500430,2396,2,6%,Wallet
500431,2385,2,10%,Wallet
500431,2535,3,15%,NetBanking
500431,1901,4,3%,COD
500432,1593,1,22%,Credit Card
500433,4571,2,9%,NetBanking
500433,2766,1,12%,Credit Card
500433,1962,3,0%,Debit Card
500434,3053,4,6%,UPI
500434,1737,4,16%,Debit Card
500434,2511,3,1%,Wallet
500434,3242,2,2%,Wallet
500434,3827,2,5%,Wallet
500435,3709,1,3%,UPI
500435,2873,3,3%,Wallet
500435,4258,3,3%,COD
500436,4246,1,0%,UPI
500436,4099,4,14%,NetBanking
500436,1809,4,15%,NetBanking
500436,3019,3,2%,Wallet
500436,2282,2,10%,COD
500437,1801,1,7%,Credit Card
500437,2607,1,0%,NetBanking
500438,3319,4,14%,NetBanking
500438,4892,2,7%,Credit Card
500438,2256,4,16%,Credit Card
500438,4983,4,6%,Debit Card
500438,3081,3,1%,Debit Card
500439,1582,3,6%,Debit Card
500440,2871,1,15%,COD
500440,4509,1,5%,NetBanking
500440,1516,2,8%,COD
500440,1657,4,8%,COD
500441,2168,3,19%,NetBanking
500441,1080,1,8%,COD
500441,1927,1,11%,Debit Card
500442,3596,1,11%,COD
500442,4399,4,4%,Credit Card
500442,2872,1,4%,Credit Card
500442,3991,3,1%,Wallet
500442,4441,4,11%,UPI
500443,1153,1,15%,NetBanking
500443,1218,4,10%,UPI
500443,4990,4,4%,NetBanking
500443,4840,2,10%,UPI
500443,1476,3,18%,COD
500444,1829,2,9%,Wallet
500444,3203,2,12%,Credit Card
500445,3974,4,13%,Credit Card
500445,2420,4,2%,Debit Card
500446,2791,3,10%,Credit Card
500446,3998,4,6%,UPI
500446,4415,3,13%,Wallet
500446,2889,1,8%,Credit Card
500447,3848,3,2%,Wallet
500447,3339,3,4%,Credit Card
500447,1522,3,4%,Wallet
500448,4666,1,11%,Debit Card
500448,1861,2,11%,COD
500448,1795,4,17%,COD
500448,3836,1,0%,COD
500448,2027,1,1%,UPI
500449,2278,3,4%,Credit Card
500449,4978,3,0%,Wallet
500449,1737,1,1%,Credit Card
500449,2859,3,0%,NetBanking
500450,2495,2,7%,Wallet
500450,2887,4,0%,Wallet
500450,4201,2,2%,Credit Card
500450,2057,3,9%,Debit Card
500450,1806,1,3%,Wallet
500451,2852,2,0%,UPI
500451,2847,2,12%,Debit Card
500451,2891,4,8%,Debit Card
500452,1338,1,13%,UPI
500452,4633,2,0%,COD
500452,1415,2,5%,NetBanking
500452,4615,2,5%,Wallet
500452,4231,4,3%,Debit Card
500453,2526,3,0%,COD
500454,4626,3,0%,Credit Card
500454,3957,2,0%,Wallet
500454,4730,4,4%,COD
500455,4419,1,4%,Credit Card
500455,2287,2,0%,COD
500455,1570,2,3%,UPI
500455,1633,4,13%,Wallet
500455,2614,2,3%,Credit Card
500456,2348,4,20%,NetBanking
500456,4994,3,18%,COD
500456,2659,1,7%,Credit Card
500457,2894,1,12%,COD
500457,1509,3,12%,Credit Card
500457,2414,1,8%,COD
500457,1186,1,8%,COD
500458,1686,1,7%,NetBanking
500458,2353,2,0%,Wallet
500459,3577,4,19%,NetBanking
500459,4376,2,4%,Debit Card
500460,1365,2,10%,Debit Card
500460,3651,2,6%,Wallet
500460,2830,4,9%,Credit Card
500460,4036,3,0%,UPI
500460,1621,2,5%,Wallet
500461,4675,3,1%,Wallet
500461,2466,2,7%,Debit Card
500461,4421,1,0%,COD
500462,4848,2,4%,Debit Card
500463,2249,4,10%,Debit Card
500463,1177,3,8%,NetBanking
500463,2375,3,12%,Credit Card
500463,4323,1,5%,Credit Card
500464,2928,3,11%,UPI
500465,3164,2,18%,Credit Card
500466,2324,2,0%,UPI
500466,3905,2,2%,UPI
500466,2556,1,19%,NetBanking
500467,2880,3,0%,Wallet
500468,3138,2,2%,COD
500469,1835,4,10%,Debit Card
500470,2492,2,14%,COD
500470,4304,3,14%,Credit Card
500470,2720,4,7%,Debit Card
500471,3848,4,0%,COD
500471,3038,1,18%,Debit Card
500471,3937,2,22%,UPI
500471,2100,3,13%,Debit Card
500472,2018,3,10%,Wallet
500472,1459,2,2%,COD
500472,3787,4,5%,Credit Card
500472,1115,1,0%,Debit Card
500472,2549,2,7%,Debit Card
500473,4995,4,16%,NetBanking
500473,4942,3,6%,COD
500473,1713,1,0%,Debit Card
500473,3310,2,10%,Credit Card
500474,1512,4,13%,UPI
500475,1592,2,9%,COD
500476,2697,3,1%,Credit Card
500476,4305,4,11%,NetBanking
500476,3184,1,20%,COD
500477,4084,3,6%,COD
500477,3590,4,22%,Debit Card
500478,4416,2,11%,Credit Card
500478,2114,3,6%,NetBanking
500479,4267,4,0%,Credit Card
500479,4726,1,2%,Wallet
500479,4693,2,21%,Debit Card
500479,3836,3,5%,COD
500479,4892,4,13%,COD
500480,2997,3,9%,COD
500481,3299,2,10%,Credit Card
500481,3187,2,4%,COD
500482,2927,3,2%,Debit Card
500482,1733,4,19%,Wallet
500482,4553,2,0%,Wallet
500483,3329,1,20%,Wallet
500483,2645,2,0%,UPI
500483,1463,1,8%,UPI
500483,2883,3,3%,COD
500484,2941,1,15%,UPI
500484,1378,4,11%,Credit Card
500484,4080,3,0%,Debit Card
500484,4309,4,0%,COD
500484,1090,1,12%,Wallet
500485,3356,1,0%,NetBanking
500485,1465,4,9%,COD
500486,2957,4,11%,Wallet
500486,3213,4,3%,Credit Card
500486,3159,2,18%,Debit Card
500487,3302,2,13%,NetBanking
500487,3655,1,20%,NetBanking
500487,1380,4,0%,COD
500487,2757,4,12%,Debit Card
500487,3239,1,18%,COD
500488,3450,1,16%,UPI
500488,4761,2,21%,NetBanking
500488,4019,3,12%,Debit Card
500488,4277,4,0%,COD
500488,4616,3,1%,Wallet
500489,3494,1,18%,COD
500489,3647,3,2%,COD
500489,3298,2,15%,NetBanking
500489,1705,1,4%,UPI
500490,1251,2,17%,COD
500490,3266,1,12%,UPI
500490,4768,1,11%,NetBanking
500490,3227,4,8%,NetBanking
500491,4807,1,0%,Debit Card
500491,4720,1,10%,COD
500491,1451,2,2%,Debit Card
500492,1342,2,7%,Debit Card
500492,2248,4,9%,NetBanking
500492,3693,1,2%,UPI
500492,4996,4,13%,Credit Card
500493,3564,4,0%,NetBanking
500493,3059,3,3%,COD
500493,2928,1,5%,UPI
500494,1394,4,2%,NetBanking
500494,3890,4,0%,NetBanking
500494,1542,3,2%,Credit Card
500495,1739,3,17%,COD
500495,1306,4,21%,COD
500495,1689,2,22%,NetBanking
500495,1274,3,7%,Wallet
500496,2501,1,12%,COD
500496,4974,2,0%,UPI
500496,4402,1,14%,Debit Card
500496,1019,1,0%,Debit Card
500496,3277,1,1%,Debit Card
500497,3986,3,0%,UPI
500498,1803,4,12%,Wallet
500499,2300,2,8%,UPI
500499,4116,1,2%,Debit Card
500499,3527,3,9%,UPI
500500,2429,3,6%,UPI
500500,4055,4,2%,COD
500500,1280,3,11%,Debit Card
500501,1906,3,0%,NetBanking
500501,1613,2,9%,COD
500501,1148,4,0%,COD
500502,4939,4,4%,NetBanking
500502,2220,2,0%,Wallet
500502,2802,4,15%,Credit Card
500502,3321,2,14%,COD
500502,2263,4,3%,NetBanking
500503,3495,3,19%,Debit Card
500504,4525,2,0%,NetBanking
500505,2748,2,13%,Debit Card
500505,1440,1,9%,Credit Card
500505,2041,1,13%,UPI
500506,1705,3,8%,UPI
500507,1485,4,11%,Debit Card
500508,2258,4,11%,Debit Card
500508,4717,3,9%,UPI
500508,4574,2,17%,Credit Card
500508,1090,1,7%,NetBanking
500509,2844,3,10%,UPI
500509,3079,2,0%,UPI
500509,3546,1,7%,Credit Card
500509,3587,3,0%,COD
500509,3981,3,11%,COD
500510,1336,4,13%,COD
500510,4034,2,6%,UPI
500510,3278,4,1%,Debit Card
500511,1415,2,15%,Wallet
500511,2502,3,2%,Credit Card
500511,2969,2,14%,COD
500511,1056,4,1%,Debit Card
500511,3181,2,11%,Credit Card
500512,3535,3,5%,UPI
500512,1292,3,8%,NetBanking
500512,3209,4,0%,Wallet
500512,1087,1,7%,COD
500513,2863,2,16%,NetBanking
500513,4846,4,4%,UPI
500513,1477,4,6%,Wallet
500513,2919,2,13%,Debit Card
500514,2927,4,8%,UPI
500514,1763,3,10%,Wallet
500514,2194,1,15%,Wallet
500514,1727,2,1%,COD
500515,1361,1,6%,Credit Card
500516,2760,2,17%,NetBanking
500516,4775,3,0%,UPI
500516,4127,2,12%,UPI
500516,2439,3,14%,NetBanking
500517,3965,1,18%,NetBanking
500517,4892,2,4%,Debit Card
500517,1755,1,4%,Debit Card
500517,4688,3,8%,COD
500518,2883,4,10%,Credit Card
500518,3984,1,1%,UPI
500518,2628,4,16%,Credit Card
500518,2908,2,21%,Debit Card
500519,2779,4,0%,Debit Card
500519,1953,3,10%,NetBanking
500519,1387,3,12%,Wallet
500520,2742,1,9%,UPI
500520,1757,2,29%,COD
500520,2348,4,4%,UPI
500521,2983,1,0%,Wallet
500521,1665,2,2%,COD
500521,4289,3,14%,NetBanking
500521,3372,2,15%,COD
500522,4886,1,8%,Wallet
500523,1631,4,9%,Credit Card
500524,3914,3,0%,UPI
500525,4032,3,0%,Debit Card
500525,4045,3,8%,NetBanking
500526,1781,2,0%,Wallet
500526,2391,1,11%,COD
500526,2543,2,18%,Credit Card
500527,3296,1,24%,Debit Card
500528,2326,4,8%,Wallet
500528,4436,4,18%,COD
500528,1363,4,1%,NetBanking
500528,1234,3,4%,UPI
500529,3626,3,4%,Wallet
500529,2285,3,11%,Debit Card
500529,4634,1,0%,Wallet
500530,2421,3,3%,NetBanking
500530,1585,2,7%,Credit Card
500530,3739,2,0%,NetBanking
500530,2026,1,9%,Credit Card
500530,2477,2,13%,Wallet
500531,1713,2,0%,Credit Card
500531,1625,2,0%,Credit Card
500532,1689,2,8%,Debit Card
500532,1327,4,12%,Debit Card
500532,2548,2,4%,COD
500532,1979,2,13%,Credit Card
500532,2424,4,14%,Credit Card
500533,2107,2,9%,Debit Card
500533,3354,1,21%,Debit Card
500533,1656,4,8%,Credit Card
500533,2724,1,12%,NetBanking
500533,2034,3,8%,Wallet
500534,3219,1,5%,Credit Card
500534,2279,4,0%,UPI
500534,3816,2,15%,COD
500534,1568,3,6%,NetBanking
500534,3430,1,9%,NetBanking
500535,2230,2,2%,Debit Card
500535,1635,3,10%,COD
500535,1202,4,15%,UPI
500536,1883,2,3%,COD
500536,3961,4,3%,Debit Card
500537,1311,3,7%,Credit Card
500537,1437,4,13%,Wallet
500538,2132,4,3%,UPI
500538,4372,4,8%,Debit Card
500538,2682,2,10%,NetBanking
500539,4093,4,3%,NetBanking
500539,2035,1,17%,Credit Card
500540,1286,1,16%,NetBanking
500540,1917,4,19%,Wallet
500540,1083,1,10%,Debit Card
500541,1591,3,13%,Credit Card
500541,1620,4,0%,UPI
500541,4851,3,9%,Debit Card
500541,2924,2,20%,NetBanking
500542,1266,4,6%,NetBanking
500542,1322,4,9%,Wallet
500542,1149,4,11%,Wallet
500542,3884,3,11%,UPI
500542,4937,4,9%,Debit Card
500543,3920,2,4%,UPI
500544,2031,3,0%,UPI
500544,2626,4,5%,UPI
500544,3746,3,5%,Credit Card
500545,3238,3,0%,COD
500545,4445,4,11%,NetBanking
500545,2618,2,12%,Wallet
500545,3628,2,17%,Debit Card
500545,4060,4,10%,NetBanking
500546,3282,3,3%,NetBanking
500546,4605,3,25%,COD
500546,1601,3,7%,NetBanking
500546,3529,3,3%,Wallet
500546,3407,4,18%,Debit Card
500547,1369,4,8%,NetBanking
500547,4589,3,8%,Wallet
500547,4027,2,6%,UPI
500547,2941,3,4%,NetBanking
500548,1498,4,10%,Credit Card
500548,2170,1,0%,COD
500548,2359,4,1%,Credit Card
500549,3585,4,9%,COD
500550,4623,2,5%,UPI
500550,1692,1,10%,Wallet
500551,1292,2,1%,Credit Card
500551,1783,1,3%,Credit Card
500552,1526,2,14%,COD
500552,1679,4,0%,Debit Card
500553,3596,3,14%,NetBanking
500553,1323,3,4%,Debit Card
500553,2768,2,11%,Debit Card
500554,3021,3,9%,UPI
500554,4338,2,2%,Credit Card
500554,3617,3,2%,COD
500554,1141,4,2%,NetBanking
500554,4950,4,6%,UPI
500555,1096,1,11%,Credit Card
500555,4657,3,8%,Wallet
500556,1518,4,8%,Credit Card
500557,2482,2,0%,COD
500557,1195,2,12%,Wallet
500557,2995,1,3%,Wallet
500558,2283,2,0%,UPI
500558,1599,3,11%,NetBanking
500558,4518,3,2%,Debit Card
500558,4811,1,17%,Wallet
500559,3088,4,6%,NetBanking
500559,2097,2,4%,COD
500559,2869,4,7%,UPI
500559,4407,3,3%,UPI
500559,1054,4,18%,COD
500560,1418,4,7%,Wallet
500560,4039,1,0%,Wallet
500560,4303,2,24%,Wallet
500560,2717,1,9%,Credit Card
500561,1594,1,16%,Debit Card
500561,2226,1,13%,Credit Card
500562,1636,2,8%,Wallet
500563,2873,1,0%,Wallet
