Return_ID,Order_ID,Reason,Return_Date
902533,504995,Quality Not As Expected,6/1/2024
902534,529574,Arrived Late,9/16/2023
902535,513193,Wrong Item Delivered,7/5/2025
902536,513194,Quality Not As Expected,6/11/2025
902537,513195,Changed Mind,11/9/2023
902538,521387,Size/Fit Issue,7/3/2024
902539,521385,Wrong Item Delivered,7/28/2025
902540,505008,Damaged/Defective,7/19/2024
902541,529584,Damaged/Defective,1/15/2025
902542,529586,Wrong Item Delivered,8/4/2025
902543,529587,Changed Mind,8/28/2022
902544,513209,Changed Mind,10/23/2024
902545,505018,Size/Fit Issue,3/1/2025
902546,513215,Damaged/Defective,5/19/2025
902547,521408,Changed Mind,4/11/2025
902548,513221,Size/Fit Issue,12/23/2024
902549,513225,Quality Not As Expected,12/20/2022
902550,529609,Size/Fit Issue,2/17/2025
902551,505045,Quality Not As Expected,5/23/2025
902552,521432,Size/Fit Issue,4/19/2025
902553,529628,Size/Fit Issue,10/17/2024
902554,513246,Arrived Late,7/6/2023
902555,529632,Size/Fit Issue,7/20/2024
902556,505056,Arrived Late,3/27/2024
902557,505059,Size/Fit Issue,1/27/2024
902558,529638,Size/Fit Issue,9/19/2023
902559,529639,Changed Mind,7/19/2023
902560,529640,Damaged/Defective,10/21/2023
902561,513258,Wrong Item Delivered,8/5/2025
902562,513260,Wrong Item Delivered,2/23/2025
902563,513262,Changed Mind,3/16/2025
902564,529647,Wrong Item Delivered,1/8/2024
902565,513264,Changed Mind,1/5/2025
902566,529649,Arrived Late,6/2/2024
902567,529650,Quality Not As Expected,12/23/2023
902568,521461,Damaged/Defective,7/23/2024
902569,521462,Quality Not As Expected,11/15/2024
902570,513275,Arrived Late,7/4/2025
902571,529668,Damaged/Defective,5/4/2024
902572,521482,Changed Mind,10/23/2023
902573,521485,Changed Mind,3/20/2024
902574,529678,Damaged/Defective,5/9/2023
902575,529680,Size/Fit Issue,8/25/2024
902576,513298,Quality Not As Expected,4/5/2025
902577,521492,Damaged/Defective,9/30/2023
902578,513302,Damaged/Defective,7/13/2024
902579,505114,Quality Not As Expected,5/10/2025
902580,505115,Size/Fit Issue,2/13/2025
902581,529691,Size/Fit Issue,6/22/2025
902582,529699,Arrived Late,6/18/2023
902583,505128,Size/Fit Issue,11/29/2024
902584,521514,Quality Not As Expected,4/16/2025
902585,521518,Arrived Late,1/11/2025
902586,505136,Damaged/Defective,1/15/2025
902587,505137,Damaged/Defective,11/12/2024
902588,505139,Size/Fit Issue,7/23/2025
902589,529716,Arrived Late,2/15/2025
902590,505141,Wrong Item Delivered,9/10/2024
902591,529719,Wrong Item Delivered,2/19/2025
902592,521528,Changed Mind,6/20/2024
902593,529722,Damaged/Defective,5/22/2024
902594,513340,Arrived Late,12/4/2024
902595,505148,Wrong Item Delivered,2/22/2025
902596,529731,Arrived Late,6/17/2025
902597,513350,Wrong Item Delivered,6/2/2024
902598,513351,Changed Mind,8/4/2024
902599,513352,Wrong Item Delivered,11/8/2023
902600,521544,Wrong Item Delivered,2/1/2025
902601,505161,Arrived Late,2/25/2025
902602,521550,Quality Not As Expected,5/29/2024
902603,505167,Changed Mind,10/17/2024
902604,513360,Changed Mind,2/19/2025
902605,529746,Wrong Item Delivered,5/11/2025
902606,505173,Changed Mind,12/20/2024
902607,505176,Size/Fit Issue,12/9/2024
902608,529754,Wrong Item Delivered,7/2/2025
902609,521564,Quality Not As Expected,11/17/2022
902610,529758,Damaged/Defective,6/4/2023
902611,513375,Size/Fit Issue,10/26/2024
902612,529759,Size/Fit Issue,5/2/2025
902613,529761,Size/Fit Issue,2/20/2024
902614,521566,Wrong Item Delivered,7/27/2023
902615,505184,Damaged/Defective,5/1/2025
902616,529765,Wrong Item Delivered,5/1/2025
902617,521576,Wrong Item Delivered,3/23/2025
902618,513391,Arrived Late,5/17/2025
902619,521585,Damaged/Defective,5/21/2023
902620,513395,Changed Mind,8/3/2022
902621,505204,Size/Fit Issue,1/1/2025
902622,513396,Changed Mind,12/12/2022
902623,505210,Changed Mind,3/14/2025
902624,529786,Quality Not As Expected,7/7/2025
902625,521598,Size/Fit Issue,4/6/2024
902626,505215,Damaged/Defective,8/28/2025
902627,513408,Damaged/Defective,1/8/2025
902628,529794,Quality Not As Expected,4/10/2023
902629,513412,Size/Fit Issue,7/11/2025
902630,529796,Quality Not As Expected,5/8/2024
902631,505224,Damaged/Defective,6/4/2025
902632,529803,Quality Not As Expected,11/17/2024
902633,521612,Wrong Item Delivered,8/27/2023
902634,529810,Arrived Late,11/20/2024
902635,513427,Size/Fit Issue,11/30/2023
902636,521625,Arrived Late,5/25/2023
902637,513437,Quality Not As Expected,12/30/2024
902638,521629,Arrived Late,12/1/2023
902639,505247,Quality Not As Expected,1/30/2025
902640,513440,Damaged/Defective,8/9/2025
902641,521635,Wrong Item Delivered,4/15/2025
902642,505251,Arrived Late,1/26/2025
902643,529832,Damaged/Defective,3/11/2025
902644,513452,Quality Not As Expected,2/14/2025
902645,529837,Wrong Item Delivered,10/3/2024
902646,505261,Arrived Late,9/9/2023
902647,505263,Quality Not As Expected,9/14/2023
902648,505264,Wrong Item Delivered,5/10/2025
902649,513457,Damaged/Defective,5/9/2025
902650,505272,Quality Not As Expected,3/6/2025
902651,521660,Quality Not As Expected,7/28/2025
902652,529857,Arrived Late,12/15/2023
902653,529859,Changed Mind,9/30/2023
902654,513476,Damaged/Defective,6/13/2025
902655,529863,Wrong Item Delivered,7/4/2025
902656,529864,Quality Not As Expected,9/20/2024
902657,505290,Arrived Late,10/7/2024
902658,513483,Size/Fit Issue,8/10/2024
902659,521679,Arrived Late,11/20/2024
902660,521681,Wrong Item Delivered,1/8/2024
902661,529874,Size/Fit Issue,2/4/2025
902662,521691,Quality Not As Expected,7/7/2025
902663,529886,Arrived Late,11/28/2022
902664,529887,Arrived Late,5/15/2025
902665,505314,Damaged/Defective,3/2/2025
902666,505317,Damaged/Defective,6/9/2025
902667,521716,Damaged/Defective,4/18/2025
902668,513525,Quality Not As Expected,10/2/2023
902669,505337,Size/Fit Issue,4/16/2024
902670,529916,Damaged/Defective,7/12/2025
902671,505344,Damaged/Defective,3/11/2024
902672,529922,Size/Fit Issue,10/20/2024
902673,529923,Changed Mind,3/9/2024
902674,529924,Changed Mind,5/4/2024
902675,513541,Changed Mind,9/13/2024
902676,513539,Changed Mind,1/3/2025
902677,521735,Wrong Item Delivered,8/9/2025
902678,521736,Size/Fit Issue,2/12/2025
902679,505349,Arrived Late,7/16/2025
902680,521732,Changed Mind,4/11/2024
902681,521744,Wrong Item Delivered,11/11/2023
902682,505360,Changed Mind,8/23/2025
902683,521746,Quality Not As Expected,1/19/2025
902684,505361,Size/Fit Issue,7/3/2023
902685,521750,Wrong Item Delivered,12/20/2023
902686,513559,Size/Fit Issue,12/22/2023
902687,529943,Quality Not As Expected,8/13/2022
902688,505369,Changed Mind,12/19/2023
902689,513561,Size/Fit Issue,4/21/2025
902690,505371,Damaged/Defective,3/2/2025
902691,505373,Changed Mind,11/6/2024
902692,513566,Changed Mind,10/20/2024
902693,529954,Wrong Item Delivered,6/7/2025
902694,513572,Changed Mind,3/25/2025
902695,521769,Arrived Late,5/1/2024
902696,505385,Quality Not As Expected,2/9/2025
902697,521773,Quality Not As Expected,8/6/2025
902698,513586,Quality Not As Expected,8/11/2025
902699,521779,Size/Fit Issue,2/12/2025
902700,505396,Size/Fit Issue,8/17/2024
902701,513588,Wrong Item Delivered,7/5/2025
902702,521782,Quality Not As Expected,12/31/2024
902703,505403,Arrived Late,11/20/2024
902704,505406,Damaged/Defective,3/30/2025
902705,521793,Quality Not As Expected,12/8/2024
902706,505412,Wrong Item Delivered,4/16/2025
902707,529991,Damaged/Defective,5/29/2025
902708,529993,Size/Fit Issue,9/10/2024
902709,521802,Damaged/Defective,10/12/2023
902710,505420,Arrived Late,9/11/2025
902711,513620,Quality Not As Expected,2/9/2024
902712,521813,Damaged/Defective,8/10/2025
902713,505432,Quality Not As Expected,1/6/2024
902714,505436,Damaged/Defective,8/23/2024
902715,513630,Arrived Late,10/25/2024
902716,521823,Damaged/Defective,7/29/2024
902717,505441,Quality Not As Expected,6/17/2025
902718,513636,Wrong Item Delivered,10/26/2024
902719,505452,Wrong Item Delivered,3/31/2024
902720,505454,Arrived Late,7/29/2024
902721,521839,Wrong Item Delivered,3/27/2024
902722,521848,Quality Not As Expected,4/19/2025
902723,521854,Damaged/Defective,7/8/2025
902724,505474,Changed Mind,12/27/2024
902725,521865,Arrived Late,8/28/2025
902726,521867,Arrived Late,9/4/2025
902727,505485,Size/Fit Issue,7/1/2025
902728,513683,Arrived Late,3/24/2024
902729,513684,Changed Mind,8/15/2025
902730,521877,Size/Fit Issue,3/28/2024
902731,505495,Damaged/Defective,4/15/2023
902732,513689,Changed Mind,11/23/2024
902733,521884,Changed Mind,8/5/2025
902734,505505,Wrong Item Delivered,6/17/2023
902735,521893,Quality Not As Expected,9/28/2024
902736,521895,Size/Fit Issue,9/12/2024
902737,505515,Wrong Item Delivered,11/16/2024
902738,513708,Size/Fit Issue,1/2/2023
902739,521899,Damaged/Defective,4/5/2025
902740,513713,Size/Fit Issue,8/25/2023
902741,521905,Wrong Item Delivered,3/16/2025
902742,521913,Size/Fit Issue,8/10/2024
902743,505532,Wrong Item Delivered,12/21/2023
902744,505534,Quality Not As Expected,5/4/2025
902745,513726,Size/Fit Issue,12/22/2024
902746,521918,Changed Mind,1/30/2024
902747,513730,Arrived Late,10/26/2024
902748,521926,Wrong Item Delivered,7/29/2025
902749,513740,Arrived Late,3/29/2024
902750,505548,Quality Not As Expected,12/31/2023
902751,505551,Damaged/Defective,9/25/2024
902752,521937,Size/Fit Issue,7/28/2025
902753,513750,Quality Not As Expected,6/13/2025
902754,505559,Changed Mind,7/26/2024
902755,505560,Quality Not As Expected,12/10/2023
902756,505563,Changed Mind,8/5/2024
902757,521951,Changed Mind,4/14/2024
902758,513763,Wrong Item Delivered,6/28/2024
902759,521957,Arrived Late,2/11/2024
902760,521959,Size/Fit Issue,8/14/2025
902761,521964,Changed Mind,3/15/2024
902762,521967,Wrong Item Delivered,6/23/2025
902763,513776,Changed Mind,5/21/2025
902764,521968,Damaged/Defective,2/4/2023
902765,521969,Changed Mind,9/27/2023
902766,521970,Wrong Item Delivered,7/20/2024
902767,513781,Wrong Item Delivered,12/11/2024
902768,505590,Arrived Late,9/1/2023
902769,513783,Arrived Late,8/3/2024
902770,513785,Wrong Item Delivered,7/20/2025
902771,505596,Wrong Item Delivered,6/6/2024
902772,513788,Quality Not As Expected,8/16/2024
902773,513796,Damaged/Defective,11/2/2024
902774,513801,Quality Not As Expected,1/22/2024
902775,505610,Size/Fit Issue,6/19/2025
902776,521999,Damaged/Defective,1/30/2024
902777,513809,Quality Not As Expected,9/1/2024
902778,522002,Size/Fit Issue,5/8/2024
902779,522003,Size/Fit Issue,1/14/2025
902780,522004,Changed Mind,1/2/2025
902781,522007,Arrived Late,8/1/2025
902782,513817,Wrong Item Delivered,6/3/2025
902783,522009,Wrong Item Delivered,9/28/2024
902784,513818,Quality Not As Expected,8/15/2025
902785,522013,Arrived Late,4/27/2024
902786,505630,Wrong Item Delivered,4/22/2025
902787,505632,Wrong Item Delivered,6/7/2024
902788,522018,Quality Not As Expected,7/4/2023
902789,513827,Wrong Item Delivered,2/15/2024
902790,505636,Quality Not As Expected,1/15/2025
902791,513834,Wrong Item Delivered,12/22/2023
902792,505643,Quality Not As Expected,10/25/2024
902793,522028,Wrong Item Delivered,3/28/2023
902794,522030,Size/Fit Issue,7/23/2024
902795,513839,Changed Mind,3/10/2025
902796,505646,Arrived Late,7/6/2025
902797,513842,Changed Mind,2/20/2025
902798,522037,Quality Not As Expected,12/2/2024
902799,505654,Size/Fit Issue,4/22/2024
902800,505656,Size/Fit Issue,12/8/2023
902801,513849,Size/Fit Issue,12/26/2023
902802,513850,Wrong Item Delivered,10/17/2023
902803,505663,Damaged/Defective,7/31/2023
902804,505664,Arrived Late,7/21/2024
902805,513860,Changed Mind,3/1/2024
902806,522052,Wrong Item Delivered,4/30/2023
902807,522054,Changed Mind,3/16/2024
902808,513864,Size/Fit Issue,6/11/2025
902809,522056,Wrong Item Delivered,2/5/2024
902810,505674,Size/Fit Issue,7/20/2025
902811,513873,Size/Fit Issue,7/25/2025
902812,513874,Damaged/Defective,6/29/2025
902813,513878,Arrived Late,4/23/2024
902814,513882,Quality Not As Expected,4/1/2025
902815,522078,Changed Mind,3/8/2024
902816,522082,Arrived Late,4/20/2025
902817,505702,Wrong Item Delivered,10/21/2024
902818,513894,Damaged/Defective,11/9/2024
902819,513896,Changed Mind,1/6/2025
902820,505707,Damaged/Defective,9/5/2024
902821,505709,Changed Mind,7/29/2023
902822,513901,Changed Mind,3/21/2025
902823,513902,Arrived Late,3/4/2025
902824,513907,Wrong Item Delivered,7/28/2025
902825,522101,Quality Not As Expected,5/6/2025
902826,513909,Quality Not As Expected,6/2/2023
902827,513910,Wrong Item Delivered,9/9/2024
902828,505726,Size/Fit Issue,8/11/2025
902829,522110,Arrived Late,12/28/2024
902830,522129,Changed Mind,5/15/2025
902831,505746,Damaged/Defective,6/4/2025
902832,513940,Changed Mind,7/29/2025
902833,505750,Changed Mind,3/12/2023
902834,505752,Arrived Late,6/3/2024
902835,513945,Arrived Late,8/31/2024
902836,513948,Size/Fit Issue,4/7/2025
902837,505767,Changed Mind,8/3/2023
902838,513960,Arrived Late,5/15/2025
902839,513971,Damaged/Defective,8/1/2025
902840,513973,Damaged/Defective,3/9/2025
902841,522169,Wrong Item Delivered,6/10/2024
902842,522171,Size/Fit Issue,4/1/2024
902843,513979,Damaged/Defective,7/4/2023
902844,505791,Wrong Item Delivered,3/13/2025
902845,522175,Changed Mind,8/10/2025
902846,505798,Quality Not As Expected,5/8/2025
902847,522183,Arrived Late,10/24/2023
902848,505801,Damaged/Defective,6/6/2025
902849,522186,Wrong Item Delivered,10/20/2023
902850,513996,Size/Fit Issue,4/14/2025
902851,513997,Size/Fit Issue,9/17/2024
902852,522188,Arrived Late,10/14/2024
902853,505809,Damaged/Defective,11/17/2024
902854,505810,Quality Not As Expected,11/22/2024
902855,514003,Arrived Late,7/28/2025
902856,505816,Wrong Item Delivered,3/26/2024
902857,505819,Changed Mind,7/7/2025
902858,522203,Arrived Late,11/28/2024
902859,514016,Wrong Item Delivered,11/20/2023
902860,522212,Size/Fit Issue,3/6/2024
902861,522217,Damaged/Defective,11/27/2024
902862,522219,Quality Not As Expected,3/16/2023
902863,514036,Changed Mind,4/26/2025
902864,505844,Quality Not As Expected,11/27/2023
902865,514041,Arrived Late,4/11/2023
902866,505854,Quality Not As Expected,8/23/2022
902867,522244,Arrived Late,3/19/2022
902868,522251,Quality Not As Expected,5/5/2025
902869,514064,Damaged/Defective,2/21/2024
902870,522257,Quality Not As Expected,3/21/2024
902871,505880,Wrong Item Delivered,3/14/2025
902872,514073,Wrong Item Delivered,1/31/2025
902873,505884,Changed Mind,7/26/2024
902874,514082,Size/Fit Issue,7/14/2023
902875,505894,Size/Fit Issue,8/2/2024
902876,514087,Damaged/Defective,3/7/2025
902877,505896,Arrived Late,11/28/2024
902878,522282,Changed Mind,6/9/2023
902879,505898,Damaged/Defective,9/3/2025
902880,514092,Wrong Item Delivered,2/7/2024
902881,505900,Damaged/Defective,10/12/2024
902882,514094,Size/Fit Issue,1/12/2025
902883,522287,Wrong Item Delivered,5/9/2024
902884,514103,Changed Mind,2/20/2024
902885,522296,Arrived Late,11/26/2024
902886,514106,Wrong Item Delivered,1/23/2025
902887,522299,Damaged/Defective,8/25/2023
902888,522298,Size/Fit Issue,1/27/2024
902889,514110,Damaged/Defective,1/20/2025
902890,514113,Damaged/Defective,8/26/2022
902891,522314,Changed Mind,11/4/2024
902892,514125,Size/Fit Issue,2/15/2025
902893,522318,Arrived Late,4/17/2023
902894,514128,Quality Not As Expected,2/27/2024
902895,522331,Wrong Item Delivered,3/13/2024
902896,522332,Wrong Item Delivered,11/27/2024
902897,505951,Arrived Late,12/13/2024
902898,505955,Quality Not As Expected,3/11/2024
902899,514149,Quality Not As Expected,8/13/2025
902900,522341,Changed Mind,3/28/2025
902901,514151,Damaged/Defective,3/5/2025
902902,522342,Size/Fit Issue,1/10/2025
902903,514153,Wrong Item Delivered,7/6/2024
902904,505965,Damaged/Defective,3/10/2025
902905,514167,Quality Not As Expected,2/19/2023
902906,514170,Wrong Item Delivered,12/30/2023
902907,522366,Damaged/Defective,3/19/2025
902908,522377,Damaged/Defective,1/21/2025
902909,505995,Quality Not As Expected,12/29/2024
902910,505999,Wrong Item Delivered,12/23/2024
902911,514192,Wrong Item Delivered,2/26/2024
902912,522386,Damaged/Defective,4/16/2025
902913,514198,Changed Mind,12/23/2024
902914,514199,Arrived Late,12/9/2024
902915,506009,Damaged/Defective,12/10/2024
902916,514204,Wrong Item Delivered,4/26/2024
902917,522397,Quality Not As Expected,12/12/2023
902918,522399,Arrived Late,5/25/2025
902919,522401,Arrived Late,2/7/2025
902920,514210,Arrived Late,8/16/2025
902921,506021,Arrived Late,11/30/2024
902922,506022,Changed Mind,1/23/2023
902923,506024,Wrong Item Delivered,9/20/2024
902924,522410,Changed Mind,9/21/2023
902925,522416,Damaged/Defective,3/8/2024
902926,522419,Changed Mind,7/12/2025
902927,506042,Size/Fit Issue,7/5/2024
902928,522435,Wrong Item Delivered,4/19/2024
902929,514244,Wrong Item Delivered,1/2/2025
902930,506053,Wrong Item Delivered,6/8/2025
902931,506058,Damaged/Defective,9/27/2024
902932,522444,Size/Fit Issue,8/30/2025
902933,506061,Wrong Item Delivered,7/15/2022
902934,522445,Damaged/Defective,6/17/2024
902935,506066,Size/Fit Issue,11/4/2024
902936,522451,Wrong Item Delivered,12/11/2024
902937,514261,Changed Mind,7/20/2025
902938,522454,Quality Not As Expected,1/5/2025
902939,506073,Changed Mind,2/25/2024
902940,514270,Damaged/Defective,4/1/2025
902941,522465,Arrived Late,6/26/2025
902942,506082,Wrong Item Delivered,3/16/2024
902943,514278,Damaged/Defective,12/25/2024
902944,522473,Arrived Late,6/30/2025
902945,514281,Damaged/Defective,5/22/2024
902946,514289,Damaged/Defective,4/1/2024
902947,506101,Arrived Late,4/15/2024
902948,506104,Quality Not As Expected,9/25/2023
902949,514297,Wrong Item Delivered,5/12/2024
902950,522492,Wrong Item Delivered,3/27/2025
902951,522495,Damaged/Defective,7/4/2022
902952,506113,Changed Mind,4/7/2025
902953,506119,Quality Not As Expected,7/11/2024
902954,506123,Wrong Item Delivered,11/15/2022
902955,506125,Wrong Item Delivered,5/28/2025
902956,522517,Damaged/Defective,10/12/2024
902957,506133,Damaged/Defective,4/28/2024
902958,522519,Wrong Item Delivered,5/14/2025
902959,506136,Size/Fit Issue,11/12/2024
902960,522521,Size/Fit Issue,11/19/2023
902961,506138,Arrived Late,11/6/2024
902962,522522,Quality Not As Expected,12/15/2023
902963,506145,Arrived Late,2/10/2025
902964,522530,Arrived Late,3/17/2024
902965,506150,Arrived Late,7/14/2025
902966,506158,Wrong Item Delivered,8/18/2023
902967,514354,Arrived Late,4/16/2025
902968,514355,Damaged/Defective,1/14/2024
902969,506165,Damaged/Defective,2/22/2025
902970,522551,Quality Not As Expected,4/26/2025
902971,506175,Wrong Item Delivered,8/1/2024
902972,522565,Size/Fit Issue,4/8/2024
902973,514378,Damaged/Defective,7/30/2025
902974,522575,Damaged/Defective,5/8/2025
902975,522578,Arrived Late,12/13/2023
902976,522579,Changed Mind,4/18/2024
902977,506201,Wrong Item Delivered,1/10/2024
902978,514395,Quality Not As Expected,5/15/2024
902979,506205,Quality Not As Expected,7/13/2023
902980,514400,Size/Fit Issue,4/8/2024
902981,522593,Wrong Item Delivered,6/2/2024
902982,514404,Damaged/Defective,8/9/2022
902983,506217,Arrived Late,6/9/2024
902984,514409,Size/Fit Issue,9/18/2024
902985,506219,Size/Fit Issue,2/21/2025
902986,506218,Damaged/Defective,10/1/2022
902987,522607,Arrived Late,8/31/2024
902988,514417,Size/Fit Issue,3/23/2025
902989,514420,Size/Fit Issue,8/15/2023
902990,522613,Arrived Late,10/24/2022
902991,522614,Changed Mind,2/18/2023
902992,522619,Quality Not As Expected,9/9/2024
902993,506241,Wrong Item Delivered,5/26/2025
902994,506242,Wrong Item Delivered,4/13/2025
902995,522628,Size/Fit Issue,4/1/2023
902996,522629,Wrong Item Delivered,11/27/2023
902997,514437,Damaged/Defective,12/10/2024
902998,522634,Changed Mind,12/22/2023
902999,514443,Changed Mind,2/5/2025
903000,506250,Damaged/Defective,11/25/2024
903001,514445,Size/Fit Issue,7/20/2025
903002,514446,Wrong Item Delivered,1/22/2024
903003,506256,Arrived Late,11/23/2023
903004,522649,Quality Not As Expected,2/6/2025
903005,514460,Size/Fit Issue,9/27/2024
903006,522653,Size/Fit Issue,10/16/2024
903007,514464,Quality Not As Expected,7/14/2024
903008,522660,Changed Mind,8/15/2024
903009,506282,Damaged/Defective,6/28/2025
903010,522667,Size/Fit Issue,11/28/2024
903011,514482,Damaged/Defective,9/14/2024
903012,506299,Quality Not As Expected,1/21/2025
903013,514494,Size/Fit Issue,2/12/2025
903014,506303,Size/Fit Issue,2/8/2025
903015,514501,Arrived Late,7/20/2025
903016,506310,Changed Mind,3/19/2025
903017,506309,Wrong Item Delivered,11/25/2024
903018,522697,Changed Mind,3/16/2024
903019,506317,Changed Mind,3/25/2025
903020,522703,Size/Fit Issue,6/26/2025
903021,514513,Changed Mind,11/21/2024
903022,506330,Size/Fit Issue,6/8/2023
903023,522715,Damaged/Defective,9/2/2023
903024,514525,Arrived Late,11/12/2024
903025,522721,Arrived Late,9/22/2024
903026,514530,Quality Not As Expected,3/24/2025
903027,522728,Arrived Late,9/16/2023
903028,506346,Changed Mind,1/15/2023
903029,506348,Damaged/Defective,11/4/2024
903030,522733,Size/Fit Issue,5/5/2025
903031,506354,Size/Fit Issue,7/23/2025
903032,506355,Quality Not As Expected,4/20/2025
903033,506356,Size/Fit Issue,3/31/2025
903034,514549,Wrong Item Delivered,4/9/2024
903035,514551,Changed Mind,8/22/2024
903036,514554,Wrong Item Delivered,12/18/2023
903037,514556,Damaged/Defective,12/15/2024
903038,506365,Quality Not As Expected,11/22/2023
903039,522749,Size/Fit Issue,3/16/2025
903040,506368,Damaged/Defective,12/5/2024
903041,514561,Damaged/Defective,7/22/2025
903042,506371,Size/Fit Issue,10/19/2022
903043,506375,Quality Not As Expected,7/11/2023
903044,514570,Arrived Late,2/14/2023
903045,506381,Damaged/Defective,10/13/2024
903046,522766,Arrived Late,9/12/2024
903047,514575,Damaged/Defective,1/19/2024
903048,514582,Size/Fit Issue,7/22/2024
903049,506392,Damaged/Defective,11/19/2024
903050,506393,Arrived Late,12/22/2024
903051,506394,Size/Fit Issue,8/9/2024
903052,506397,Wrong Item Delivered,8/13/2024
903053,514590,Size/Fit Issue,1/13/2023
903054,514591,Quality Not As Expected,2/15/2023
903055,506412,Wrong Item Delivered,12/9/2022
903056,514605,Changed Mind,12/23/2024
903057,522800,Damaged/Defective,9/5/2025
903058,514608,Wrong Item Delivered,10/8/2024
903059,514611,Size/Fit Issue,8/9/2025
903060,514616,Wrong Item Delivered,2/1/2024
903061,506426,Arrived Late,11/22/2024
903062,514619,Size/Fit Issue,5/8/2024
903063,514620,Quality Not As Expected,12/8/2023
903064,522813,Arrived Late,7/4/2023
903065,506440,Size/Fit Issue,5/24/2022
903066,506442,Changed Mind,2/14/2024
903067,514638,Wrong Item Delivered,2/20/2025
903068,522831,Damaged/Defective,6/27/2024
903069,506448,Wrong Item Delivered,6/12/2024
903070,514645,Size/Fit Issue,5/31/2023
903071,506454,Damaged/Defective,5/11/2025
903072,506456,Quality Not As Expected,6/12/2024
903073,522841,Quality Not As Expected,8/12/2024
903074,514652,Changed Mind,8/10/2025
903075,506467,Changed Mind,3/28/2024
903076,514670,Changed Mind,4/20/2024
903077,514672,Quality Not As Expected,6/25/2025
903078,506480,Quality Not As Expected,8/7/2024
903079,506482,Wrong Item Delivered,5/20/2024
903080,506483,Wrong Item Delivered,6/15/2024
903081,514675,Damaged/Defective,6/9/2025
903082,514680,Changed Mind,1/10/2024
903083,514683,Arrived Late,11/27/2023
903084,506500,Wrong Item Delivered,9/15/2024
903085,506510,Arrived Late,2/11/2024
903086,506516,Size/Fit Issue,10/8/2024
903087,514710,Arrived Late,6/17/2024
903088,522903,Wrong Item Delivered,1/21/2025
903089,514721,Changed Mind,3/13/2025
903090,514723,Damaged/Defective,10/6/2022
903091,522920,Arrived Late,10/14/2024
903092,514734,Arrived Late,6/9/2025
903093,522931,Damaged/Defective,7/8/2025
903094,506548,Changed Mind,5/9/2025
903095,522934,Changed Mind,3/5/2025
903096,522936,Changed Mind,6/10/2025
903097,506554,Damaged/Defective,1/21/2025
903098,514747,Arrived Late,11/26/2024
903099,514749,Wrong Item Delivered,7/26/2025
903100,506557,Changed Mind,7/13/2025
903101,514751,Arrived Late,1/22/2025
903102,506561,Wrong Item Delivered,4/6/2024
903103,514755,Wrong Item Delivered,11/3/2023
903104,514758,Damaged/Defective,9/8/2023
903105,522951,Wrong Item Delivered,11/2/2023
903106,522952,Size/Fit Issue,2/14/2023
903107,514762,Changed Mind,3/11/2024
903108,514763,Wrong Item Delivered,4/27/2025
903109,514766,Damaged/Defective,8/20/2025
903110,522958,Changed Mind,8/27/2023
903111,522959,Damaged/Defective,9/28/2023
903112,514769,Arrived Late,9/30/2022
903113,506578,Damaged/Defective,10/4/2022
903114,514772,Wrong Item Delivered,9/14/2023
903115,514773,Wrong Item Delivered,2/14/2025
903116,522969,Changed Mind,2/10/2024
903117,522970,Damaged/Defective,4/23/2025
903118,522977,Size/Fit Issue,10/9/2023
903119,506607,Arrived Late,5/1/2025
903120,514799,Quality Not As Expected,8/25/2024
903121,506611,Changed Mind,9/28/2024
903122,523001,Wrong Item Delivered,8/5/2025
903123,506620,Damaged/Defective,9/8/2025
903124,506621,Damaged/Defective,10/24/2023
903125,514814,Wrong Item Delivered,10/25/2022
903126,514817,Quality Not As Expected,4/22/2025
903127,514818,Wrong Item Delivered,10/22/2023
903128,506627,Changed Mind,6/2/2025
903129,506628,Wrong Item Delivered,10/23/2022
903130,506625,Size/Fit Issue,5/23/2024
903131,523015,Damaged/Defective,4/16/2023
903132,514824,Size/Fit Issue,3/25/2025
903133,514825,Quality Not As Expected,12/6/2023
903134,514826,Quality Not As Expected,10/16/2023
903135,514832,Arrived Late,9/24/2024
903136,506641,Size/Fit Issue,12/15/2024
903137,523025,Quality Not As Expected,12/3/2024
903138,506642,Changed Mind,4/29/2025
903139,506645,Size/Fit Issue,6/18/2024
903140,506646,Size/Fit Issue,6/23/2024
903141,506649,Wrong Item Delivered,11/24/2022
903142,514842,Arrived Late,1/11/2025
903143,514845,Size/Fit Issue,2/3/2025
903144,514847,Size/Fit Issue,8/19/2025
903145,506656,Wrong Item Delivered,8/17/2025
903146,506658,Damaged/Defective,6/27/2024
903147,523043,Size/Fit Issue,4/9/2024
903148,506660,Size/Fit Issue,5/19/2025
903149,506665,Arrived Late,11/18/2024
903150,514859,Quality Not As Expected,6/8/2024
903151,506668,Arrived Late,10/17/2023
903152,506669,Arrived Late,12/7/2024
903153,523057,Changed Mind,1/19/2023
903154,514868,Changed Mind,3/25/2024
903155,514872,Wrong Item Delivered,4/20/2025
903156,514875,Damaged/Defective,6/7/2024
903157,514877,Damaged/Defective,7/22/2025
903158,514878,Wrong Item Delivered,7/19/2025
903159,523075,Size/Fit Issue,9/8/2024
903160,506695,Quality Not As Expected,11/10/2023
903161,514888,Wrong Item Delivered,4/8/2025
903162,506699,Quality Not As Expected,5/8/2023
903163,514892,Changed Mind,7/9/2025
903164,506700,Size/Fit Issue,5/19/2025
